	RyersonU	sageryerson	TetraRyerson	mathryerson	
sue	0.0	0.0	0.0	0.010777172045613662	
suggestions	0.001856567152681522	0.0	0.0	0.0	
suhail	0.0	0.0	0.0	0.010777172045613662	
suhana	0.001856567152681522	0.0	0.0	0.0	
sulem	0.0	0.0	0.0	0.010777172045613662	
summer	0.00835455218706685	0.0	0.0	0.016165758068420494	
summercompanyru	0.001856567152681522	0.0	0.0	0.0	
summercompanyrus	0.001856567152681522	0.0	0.0	0.0	
summericermundergraduate	0.0	0.0	0.0	0.010777172045613662	
sun	0.001856567152681522	0.0	0.0	0.0	
sunday	0.020422238679496746	0.0	0.0	0.0	
sunyork	0.0	0.0	0.0	0.010777172045613662	
super	0.001856567152681522	0.0	0.0	0.0	
superbloodmoon	0.001856567152681522	0.0	0.0	0.0	
superstar	0.001856567152681522	0.0	0.0	0.0	
support	0.0835455218706685	0.0	0.0	0.0	
supporter	0.003713134305363044	0.0	0.0	0.0	
supporting	0.009282835763407611	0.0	0.0	0.0	
supports	0.014852537221452177	0.0	0.0	0.0	
surcharges	0.001856567152681522	0.0	0.0	0.0	
surges	0.007426268610726088	0.0	0.0	0.0	
surpasses	0.001856567152681522	0.0	0.0	0.0	
surpassing	0.001856567152681522	0.0	0.0	0.0	
surprisingly	0.003713134305363044	0.0	0.0	0.0	
survey	0.03527477590094892	0.0	0.0	0.0	
survivor	0.0055697014580445665	0.0	0.0	0.0	
survivors	0.001856567152681522	0.0	0.0	0.0	
susanne	0.001856567152681522	0.0	0.0	0.0	
suspect	0.001856567152681522	0.0	0.0	0.0	
sustain	0.001856567152681522	0.0	0.0	0.0	
sustainability	0.018565671526815222	0.0	0.0	0.0	
swag	0.001856567152681522	0.0	0.0	0.0	
swap	0.001856567152681522	0.0	0.0	0.0	
sweat	0.001856567152681522	0.0	0.0	0.0	
sweet	0.007426268610726088	0.0	0.0	0.0	
swing	0.001856567152681522	0.0	0.0	0.0	
swipe	0.001856567152681522	0.0	0.0	0.0	
symmetriesabstract	0.0	0.0	0.0	0.010777172045613662	
symposium	0.0055697014580445665	0.0	0.0	0.0	
synthetic	0.0	0.0	0.0	0.010777172045613662	
syria	0.0055697014580445665	0.0	0.0	0.0	
syrian	0.0167091043741337	0.0	0.0	0.0	
syriancrisis	0.001856567152681522	0.0	0.0	0.0	
syrianrefugees	0.0055697014580445665	0.0	0.0	0.0	
syringe	0.001856567152681522	0.0	0.0	0.0	
system	0.011139402916089133	0.0	0.0	0.0	
systems	0.0	0.0	0.0	0.021554344091227324	
szilviaparadi	0.001856567152681522	0.0	0.0	0.0	
table	0.003713134305363044	0.0	0.0	0.0	
tablet	0.001856567152681522	0.0	0.0	0.0	
tackle	0.001856567152681522	0.0	0.0	0.0	
tackles	0.0055697014580445665	0.0	0.0	0.0	
tailgate	0.001856567152681522	0.0	0.0	0.0	
takecareru	0.012995970068770655	0.0	0.0	0.0	
takeourkidstoworkday	0.001856567152681522	0.0	0.0	0.0	
takes	0.005008542423899184	0.1531460704689738	0.0	0.002236465267554677	
taki	0.001856567152681522	0.0	0.0	0.0	
tale	0.001856567152681522	0.0	0.0	0.0	
talent	0.009282835763407611	0.0	0.0	0.0	
talented	0.001856567152681522	0.0	0.0	0.0	
taliaschlanger	0.001856567152681522	0.0	0.0	0.0	
talk	0.04270104451167501	0.0	0.0	0.0	
talking	0.007426268610726088	0.0	0.0	0.0	
talks	0.02599194013754131	0.0	0.0	0.005388586022806831	
tangerinebank	0.003713134305363044	0.0	0.0	0.0	
tangledartsto	0.001856567152681522	0.0	0.0	0.0	
tangles	0.0	0.0	0.0	0.010777172045613662	
tapping	0.001856567152681522	0.0	0.0	0.0	
taresch	0.001856567152681522	0.0	0.0	0.0	
task	0.001856567152681522	0.0	0.0	0.0	
tatapowerddl	0.001856567152681522	0.0	0.0	0.0	
tatarskyte	0.001856567152681522	0.0	0.0	0.0	
tattoos	0.001856567152681522	0.0	0.0	0.0	
tbt	0.001856567152681522	0.0	0.0	0.0	
tdqa	0.0	0.0	0.0	0.010777172045613662	
teach	0.0	0.0	0.0	0.010777172045613662	
teachers	0.0	0.0	0.0	0.010777172045613662	
teaching	0.0046414178817038056	0.0	0.0	0.005388586022806831	
team	0.0	0.0	0.0	0.0	
teams	0.029705074442904354	0.0	0.0	0.0	
teamwork	9.28283576340761E-4	0.0	0.15189131424222743	0.0	
tech	0.012067686492429895	0.0	0.0	0.005388586022806831	
techmahindra	0.001856567152681522	0.0	0.0	0.0	
technical	0.0	0.0	0.0	0.021554344091227324	
techniques	0.0	0.0	0.0	0.010777172045613662	
technology	0.0064979850343853274	0.0	0.0	0.005388586022806831	
technologycsum	0.0	0.0	0.0	0.010777172045613662	
techsavvy	0.003713134305363044	0.0	0.0	0.0	
techtransient	0.0	0.0	0.0	0.010777172045613662	
ted	0.007426268610726088	0.0	0.0	0.0	
tedxryersonu	0.007426268610726088	0.0	0.0	0.0	
teen	0.009282835763407611	0.0	0.0	0.0	
tehlaminator	0.001856567152681522	0.0	0.0	0.0	
tel	0.0	0.0	0.0	0.010777172045613662	
telefrancaiz	0.003713134305363044	0.0	0.0	0.0	
telephone	0.007426268610726088	0.0	0.0	0.0	
telling	0.001856567152681522	0.0	0.0	0.0	
temporarily	0.003713134305363044	0.0	0.0	0.0	
temporary	0.001856567152681522	0.0	0.0	0.0	
tentatively	0.0	0.0	0.0	0.010777172045613662	
tenure	0.0	0.0	0.0	0.010777172045613662	
term	0.001856567152681522	0.0	0.0	0.005388586022806831	
terra	0.001856567152681522	0.0	0.0	0.0	
terraloire	0.001856567152681522	0.0	0.0	0.0	
terrific	0.001856567152681522	0.0	0.0	0.0	
terrorist	0.001856567152681522	0.0	0.0	0.0	
terrorized	0.001856567152681522	0.0	0.0	0.0	
terrylknox	0.003713134305363044	0.0	0.0	0.0	
teslya	0.0	0.0	0.0	0.010777172045613662	
test	0.003713134305363044	0.0	0.0	0.0	
tetra	0.0	0.0	0.6075652569689097	0.0	
tetraryerson	0.0	0.0	0.30378262848445486	0.0	
textbooks	0.009282835763407611	0.0	0.0	0.0	
textbooksforchange	0.001856567152681522	0.0	0.0	0.0	
thanksgiving	0.007426268610726088	0.0	0.0	0.0	
thanujaj	0.003713134305363044	0.0	0.0	0.0	
thauberger	0.001856567152681522	0.0	0.0	0.0	
thcongrats	0.0	0.0	0.0	0.021554344091227324	
theandreaadams	0.001856567152681522	0.0	0.0	0.0	
theaters	0.001856567152681522	0.0	0.0	0.0	
theatlantic	0.003713134305363044	0.0	0.0	0.0	
theatre	0.014852537221452177	0.0	0.0	0.0	
thebeatles	0.001856567152681522	0.0	0.0	0.0	
thecchapman	0.001856567152681522	0.0	0.0	0.0	
theeconomist	0.012995970068770655	0.0	0.0	0.0	
theeconomists	0.001856567152681522	0.0	0.0	0.0	
theeyeopener	0.001856567152681522	0.0	0.0	0.0	
theft	0.001856567152681522	0.0	0.0	0.0	
theftprevention	0.0055697014580445665	0.0	0.0	0.0	
theme	0.0	0.0	0.0	0.010777172045613662	
themohislam	0.001856567152681522	0.0	0.0	0.0	
theng	0.0	0.0	0.0	0.021554344091227324	
theoffcampus	0.0	0.0	0.0	0.010777172045613662	
theory	0.0	0.0	0.0	0.021554344091227324	
theorysimon	0.0	0.0	0.0	0.010777172045613662	
therapy	0.003713134305363044	0.0	0.0	0.0	
thercm	0.009282835763407611	0.0	0.0	0.0	
thesaad	0.001856567152681522	0.0	0.0	0.0	
thesis	0.012995970068770655	0.0	0.0	0.0	
thetorontosun	0.003713134305363044	0.0	0.0	0.0	
theworldpost	0.001856567152681522	0.0	0.0	0.0	
thing	0.0055697014580445665	0.0	0.0	0.0	
things	0.02599194013754131	0.0	0.0	0.0	
thinking	0.020422238679496746	0.0	0.0	0.0	
thinkubator	0.001856567152681522	0.0	0.0	0.0	
third	0.001856567152681522	0.0	0.0	0.005388586022806831	
thirdyear	0.001856567152681522	0.0	0.0	0.0	
thishni	0.001856567152681522	0.0	0.0	0.0	
thomson	0.0055697014580445665	0.0	0.0	0.0	
thoughtprovoking	0.011139402916089133	0.0	0.0	0.0	
thoughts	0.009282835763407611	0.0	0.0	0.0	
thousands	0.007426268610726088	0.0	0.0	0.0	
threats	0.001856567152681522	0.0	0.0	0.0	
three	0.011139402916089133	0.0	0.0	0.0	
thrive	0.001856567152681522	0.0	0.0	0.0	
throness	0.001856567152681522	0.0	0.0	0.0	
thstudent	0.0	0.0	0.0	0.010777172045613662	
thtime	0.0	0.0	0.0	0.010777172045613662	
thurs	0.003713134305363044	0.0	0.0	0.005388586022806831	
thursday	0.009282835763407611	0.0	0.0	0.037720102159647814	
thursnov	0.0	0.0	0.0	0.010777172045613662	
thx	0.001856567152681522	0.0	0.0	0.0	
thyear	0.001856567152681522	0.0	0.0	0.0	
ticket	0.007426268610726088	0.0	0.0	0.0	
ticketing	0.001856567152681522	0.0	0.0	0.0	
tickets	0.02599194013754131	0.0	0.0	0.0	
tiff	0.037131343053630445	0.0	0.0	0.0	
tiffnet	0.0167091043741337	0.0	0.0	0.0	
timberfever	0.03156164159558588	0.0	0.0	0.0	
time	0.027848507290222833	0.0	0.0	0.1562689946613981	
timemvp	0.001856567152681522	0.0	0.0	0.0	
times	0.003713134305363044	0.0	0.0	0.0	
timhudak	0.001856567152681522	0.0	0.0	0.0	
tips	0.02599194013754131	0.0	0.0	0.0	
tissue	0.0	0.0	0.0	0.010777172045613662	
title	0.0	0.0	0.0	0.04310868818245465	
titled	0.0	0.0	0.0	0.010777172045613662	
titleon	0.0	0.0	0.0	0.010777172045613662	
titlepacking	0.0	0.0	0.0	0.010777172045613662	
titles	0.001856567152681522	0.0	0.0	0.0	
titlethe	0.0	0.0	0.0	0.010777172045613662	
tmpturns	0.0167091043741337	0.0	0.0	0.0	
tmrw	0.003713134305363044	0.0	0.0	0.0	
toblackfilmfest	0.001856567152681522	0.0	0.0	0.0	
today	0.12717484995868428	0.0	0.0	0.016165758068420494	
todaychelsea	0.0	0.0	0.0	0.010777172045613662	
todaymaths	0.0	0.0	0.0	0.010777172045613662	
todays	0.0167091043741337	0.0	0.0	0.0	
tom	0.0	0.0	0.0	0.010777172045613662	
tomhansonphotojournalismaward	0.001856567152681522	0.0	0.0	0.0	
tommaso	0.0	0.0	0.0	0.010777172045613662	
tomorrow	0.15780820797792938	0.0	0.0	0.0	
tomorrowat	0.001856567152681522	0.0	0.0	0.0	
tomorrows	0.012995970068770655	0.0	0.0	0.0	
tongue	0.001856567152681522	0.0	0.0	0.0	
tonight	0.06869298464921632	0.0	0.0	0.0	
tonights	0.007426268610726088	0.0	0.0	0.0	
tonikamorgan	0.001856567152681522	0.0	0.0	0.0	
tony	0.0055697014580445665	0.0	0.0	0.0	
toogood	0.001856567152681522	0.0	0.0	0.0	
tools	0.0055697014580445665	0.0	0.0	0.0	
tooth	0.003713134305363044	0.0	0.0	0.0	
top	0.02599194013754131	0.0	0.0	0.010777172045613662	
topic	0.001856567152681522	0.0	0.0	0.0	
topics	0.009282835763407611	0.0	0.0	0.0	
topunis	0.001856567152681522	0.0	0.0	0.0	
toque	0.001856567152681522	0.0	0.0	0.0	
toronto	0.04734246239337882	0.0	0.0	0.016165758068420494	
torontohydro	0.003713134305363044	0.0	0.0	0.0	
torontopolice	0.001856567152681522	0.0	0.0	0.0	
torontos	0.009282835763407611	0.0	0.0	0.0	
torontostar	0.04270104451167501	0.0	0.0	0.0	
torontotdogs	0.001856567152681522	0.0	0.0	0.0	
torontothe	0.0	0.0	0.0	0.021554344091227324	
torontotitle	0.0	0.0	0.0	0.010777172045613662	
torontovortex	0.0	0.0	0.0	0.010777172045613662	
torontoweak	0.0	0.0	0.0	0.010777172045613662	
tosoccermom	0.003713134305363044	0.0	0.0	0.0	
totaling	0.020422238679496746	0.0	0.0	0.0	
totransport	0.003713134305363044	0.0	0.0	0.0	
touch	0.011139402916089133	0.0	0.0	0.0	
tough	0.001856567152681522	0.0	0.0	0.0	
tour	0.014852537221452177	0.0	0.0	0.0	
touring	0.001856567152681522	0.0	0.0	0.0	
tourism	0.003713134305363044	0.0	0.0	0.0	
tournament	0.001856567152681522	0.0	0.0	0.0	
tours	0.001856567152681522	0.0	0.0	0.0	
tower	0.027848507290222833	0.0	0.0	0.0	
town	0.014852537221452177	0.0	0.0	0.0	
toyona	0.001856567152681522	0.0	0.0	0.0	
toyonaentwined	0.001856567152681522	0.0	0.0	0.0	
toys	0.007426268610726088	0.0	0.0	0.0	
tqucw	0.0	0.0	0.0	0.010777172045613662	
track	0.0	0.0	0.0	0.010777172045613662	
trade	0.007426268610726088	0.0	0.0	0.0	
trading	0.0	0.0	0.0	0.021554344091227324	
traditional	0.009282835763407611	0.0	0.0	0.0	
traetta	0.0	0.0	0.0	0.010777172045613662	
traffic	0.001856567152681522	0.0	0.0	0.0	
training	0.001856567152681522	0.0	0.0	0.0	
trans	0.011139402916089133	0.0	0.0	0.0	
transfer	0.0668364174965348	0.0	0.0	0.0	
transform	0.001856567152681522	0.0	0.0	0.0	
transformation	0.0055697014580445665	0.0	0.0	0.0	
transformational	0.0	0.0	0.0	0.010777172045613662	
transformed	0.001856567152681522	0.0	0.0	0.0	
transit	0.011139402916089133	0.0	0.0	0.0	
transitwoes	0.001856567152681522	0.0	0.0	0.0	
transmediazone	0.007426268610726088	0.0	0.0	0.0	
transportation	0.0055697014580445665	0.0	0.0	0.0	
traor	0.001856567152681522	0.0	0.0	0.0	
travel	0.01763738795047446	0.0	0.0	0.010777172045613662	
travelers	0.001856567152681522	0.0	0.0	0.0	
travelling	0.001856567152681522	0.0	0.0	0.0	
travelweekgroup	0.0055697014580445665	0.0	0.0	0.0	
trc	0.001856567152681522	0.0	0.0	0.0	
treat	0.003713134305363044	0.0	0.0	0.0	
treating	0.001856567152681522	0.0	0.0	0.0	
treatment	0.0	0.0	0.0	0.010777172045613662	
treats	0.0055697014580445665	0.0	0.0	0.0	
treelike	0.0	0.0	0.0	0.010777172045613662	
trees	0.0	0.0	0.0	0.021554344091227324	
trenches	0.003713134305363044	0.0	0.0	0.0	
trending	0.001856567152681522	0.0	0.0	0.0	
tribute	0.009282835763407611	0.0	0.0	0.0	
tricks	0.001856567152681522	0.0	0.0	0.0	
trilogy	0.001856567152681522	0.0	0.0	0.0	
trimentoring	0.022278805832178266	0.0	0.0	0.0	
trinket	0.001856567152681522	0.0	0.0	0.0	
trip	0.0055697014580445665	0.0	0.0	0.0	
triple	0.0	0.0	0.0	0.010777172045613662	
trouble	0.001856567152681522	0.0	0.0	0.0	
troy	0.0	0.0	0.0	0.010777172045613662	
trs	0.0055697014580445665	0.0	0.0	0.0	
trsm	0.007426268610726088	0.0	0.0	0.0	
trsmryersonu	0.10582432770284676	0.0	0.0	0.0	
trsmryersonus	0.001856567152681522	0.0	0.0	0.0	
trudeau	0.001856567152681522	0.0	0.0	0.0	
true	0.009282835763407611	0.0	0.0	0.0	
trump	0.0055697014580445665	0.0	0.0	0.0	
trust	0.001856567152681522	0.0	0.0	0.0	
truth	0.001856567152681522	0.0	0.0	0.0	
tsairyerson	0.0	0.0	0.0	0.010777172045613662	
tshirt	0.001856567152681522	0.0	0.0	0.0	
tsnbobmckenzie	0.007426268610726088	0.0	0.0	0.0	
tssaontario	0.001856567152681522	0.0	0.0	0.0	
ttc	0.001856567152681522	0.0	0.0	0.0	
ttone	0.0	0.0	0.0	0.010777172045613662	
tues	0.009282835763407611	0.0	0.0	0.0	
tuesday	0.020422238679496746	0.0	0.0	0.0	
tuesjan	0.0	0.0	0.0	0.010777172045613662	
tuition	0.0055697014580445665	0.0	0.0	0.0	
tummy	0.001856567152681522	0.0	0.0	0.0	
tune	0.003713134305363044	0.0	0.0	0.0	
tuned	0.0167091043741337	0.0	0.0	0.0	
tunnel	0.014852537221452177	0.0	0.0	0.0	
turbulence	0.0	0.0	0.0	0.010777172045613662	
turk	0.001856567152681522	0.0	0.0	0.0	
turn	0.003713134305363044	0.0	0.0	0.0	
turned	0.001856567152681522	0.0	0.0	0.0	
turning	0.001856567152681522	0.0	0.0	0.0	
turnout	0.001856567152681522	0.0	0.0	0.0	
turns	0.011139402916089133	0.0	0.0	0.0	
tutorial	0.001856567152681522	0.0	0.0	0.0	
tv	0.012995970068770655	0.0	0.0	0.0	
tweet	0.02599194013754131	0.0	0.0	0.0	
tweeting	0.007426268610726088	0.0	0.0	0.0	
twitter	0.010211119339748373	0.0	0.0	0.005388586022806831	
twitters	0.001856567152681522	0.0	0.0	0.0	
twoday	0.001856567152681522	0.0	0.0	0.0	
uber	0.001856567152681522	0.0	0.0	0.0	
ubercanada	0.003713134305363044	0.0	0.0	0.0	
uberlearn	0.001856567152681522	0.0	0.0	0.0	
ubi	0.003713134305363044	0.0	0.0	0.0	
ubiglobal	0.007426268610726088	0.0	0.0	0.0	
ugradstudents	0.0	0.0	0.0	0.010777172045613662	
ujalagosai	0.001856567152681522	0.0	0.0	0.0	
ukraine	0.0055697014580445665	0.0	0.0	0.0	
umerja	0.001856567152681522	0.0	0.0	0.0	
uncross	0.001856567152681522	0.0	0.0	0.0	
underbelly	0.003713134305363044	0.0	0.0	0.0	
undergo	0.007426268610726088	0.0	0.0	0.0	
undergrad	0.0	0.0	0.0	0.010777172045613662	
undergrads	0.0	0.0	0.0	0.010777172045613662	
undergraduate	0.0046414178817038056	0.0	0.0	0.04310868818245465	
understand	0.001856567152681522	0.0	0.0	0.005388586022806831	
understanding	0.003713134305363044	0.0	0.0	0.0	
underway	0.014852537221452177	0.0	0.0	0.0	
unethical	0.001856567152681522	0.0	0.0	0.0	
uniform	0.0	0.0	0.0	0.010777172045613662	
unique	0.011139402916089133	0.0	0.0	0.0	
uniqueness	0.0	0.0	0.0	0.010777172045613662	
united	0.07240611895457937	0.0	0.0	0.0	
unitedway	0.0055697014580445665	0.0	0.0	0.0	
unitedwayto	0.007426268610726088	0.0	0.0	0.0	
univ	0.0	0.0	0.0	0.24787495704911422	
univa	0.0	0.0	0.0	0.010777172045613662	
univan	0.0	0.0	0.0	0.010777172045613662	
univcycle	0.0	0.0	0.0	0.010777172045613662	
univdept	0.0	0.0	0.0	0.021554344091227324	
univdischargingpoint	0.0	0.0	0.0	0.010777172045613662	
univers	0.0	0.0	0.0	0.010777172045613662	
universite	0.0	0.0	0.0	0.010777172045613662	
universities	0.003713134305363044	0.0	0.0	0.0	
university	0.0334182087482674	0.0	0.0	0.05927444625087514	
universityalgebraic	0.0	0.0	0.0	0.010777172045613662	
universityautomorphisms	0.0	0.0	0.0	0.010777172045613662	
universitybased	0.003713134305363044	0.0	0.0	0.0	
universitycascade	0.0	0.0	0.0	0.010777172045613662	
universityinfinitely	0.0	0.0	0.0	0.010777172045613662	
universityjune	0.0	0.0	0.0	0.010777172045613662	
universitys	0.0	0.0	0.0	0.010777172045613662	
universitytitle	0.0	0.0	0.0	0.04310868818245465	
univexpressibility	0.0	0.0	0.0	0.010777172045613662	
univfactorizations	0.0	0.0	0.0	0.010777172045613662	
univfinite	0.0	0.0	0.0	0.010777172045613662	
univforecasting	0.0	0.0	0.0	0.010777172045613662	
univgeneralized	0.0	0.0	0.0	0.010777172045613662	
univhomomorphism	0.0	0.0	0.0	0.010777172045613662	
univintelligence	0.0	0.0	0.0	0.010777172045613662	
univjuly	0.0	0.0	0.0	0.010777172045613662	
univmodeling	0.0	0.0	0.0	0.021554344091227324	
univmodelling	0.0	0.0	0.0	0.021554344091227324	
univnon	0.0	0.0	0.0	0.010777172045613662	
univnumerical	0.0	0.0	0.0	0.021554344091227324	
univof	0.0	0.0	0.0	0.010777172045613662	
univon	0.0	0.0	0.0	0.010777172045613662	
univone	0.0	0.0	0.0	0.010777172045613662	
univparticle	0.0	0.0	0.0	0.010777172045613662	
univperfect	0.0	0.0	0.0	0.010777172045613662	
univportfolio	0.0	0.0	0.0	0.010777172045613662	
univpredatorprey	0.0	0.0	0.0	0.010777172045613662	
univrainbow	0.0	0.0	0.0	0.010777172045613662	
univrandom	0.0	0.0	0.0	0.010777172045613662	
univroots	0.0	0.0	0.0	0.010777172045613662	
univspatial	0.0	0.0	0.0	0.010777172045613662	
univthis	0.0	0.0	0.0	0.010777172045613662	
univtitle	0.0	0.0	0.0	0.03233151613684099	
univtitlechaotic	0.0	0.0	0.0	0.010777172045613662	
univtitleconvexity	0.0	0.0	0.0	0.010777172045613662	
univtitleorthogonal	0.0	0.0	0.0	0.010777172045613662	
univtotal	0.0	0.0	0.0	0.010777172045613662	
univtype	0.0	0.0	0.0	0.010777172045613662	
univvirology	0.0	0.0	0.0	0.010777172045613662	
univvisualizing	0.0	0.0	0.0	0.010777172045613662	
unlock	0.003713134305363044	0.0	0.0	0.0	
unoblancopepito	0.001856567152681522	0.0	0.0	0.0	
unsatisfied	0.001856567152681522	0.0	0.0	0.0	
untamed	0.001856567152681522	0.0	0.0	0.0	
untangling	0.003713134305363044	0.0	0.0	0.0	
untapped	0.001856567152681522	0.0	0.0	0.0	
uoft	0.001856567152681522	0.0	0.0	0.0	
uoftnews	0.001856567152681522	0.0	0.0	0.0	
uoftthe	0.0	0.0	0.0	0.010777172045613662	
uofttitlethe	0.0	0.0	0.0	0.010777172045613662	
upadhyayparam	0.001856567152681522	0.0	0.0	0.0	
upcoming	0.0064979850343853274	0.0	0.0	0.005388586022806831	
update	0.022278805832178266	0.0	0.0	0.0	
updated	0.001856567152681522	0.0	0.0	0.0	
updategrmarch	0.0	0.0	0.0	0.010777172045613662	
updates	0.05384044742776414	0.0	0.0	0.0	
updating	0.001856567152681522	0.0	0.0	0.0	
upheld	0.001856567152681522	0.0	0.0	0.0	
uprisings	0.003713134305363044	0.0	0.0	0.0	
urban	0.0167091043741337	0.0	0.0	0.0	
urbanfarming	0.001856567152681522	0.0	0.0	0.0	
usatoday	0.001856567152681522	0.0	0.0	0.0	
usconversation	0.003713134305363044	0.0	0.0	0.0	
usetherightwords	0.0167091043741337	0.0	0.0	0.0	
ushahzadi	0.001856567152681522	0.0	0.0	0.0	
usual	0.001856567152681522	0.0	0.0	0.0	
utdp	0.001856567152681522	0.0	0.0	0.0	
vacation	0.003713134305363044	0.0	0.0	0.0	
vaccination	0.003713134305363044	0.0	0.0	0.0	
vader	0.003713134305363044	0.0	0.0	0.0	
vadivelu	0.0	0.0	0.0	0.010777172045613662	
vakharia	0.0	0.0	0.0	0.010777172045613662	
valentinesday	0.001856567152681522	0.0	0.0	0.0	
valley	0.0055697014580445665	0.0	0.0	0.0	
valuable	0.003713134305363044	0.0	0.0	0.0	
valuables	0.0055697014580445665	0.0	0.0	0.0	
values	0.014852537221452177	0.0	0.0	0.0	
van	0.0027848507290222833	0.0	0.0	0.005388586022806831	
vanessa	0.0	0.0	0.0	0.010777172045613662	
vanessafrancone	0.001856567152681522	0.0	0.0	0.0	
vanier	0.0055697014580445665	0.0	0.0	0.0	
vari	0.0055697014580445665	0.0	0.0	0.0	
variety	0.0055697014580445665	0.0	0.0	0.0	
varounparmesar	0.001856567152681522	0.0	0.0	0.0	
varsityblues	0.003713134305363044	0.0	0.0	0.0	
vbruce	0.001856567152681522	0.0	0.0	0.0	
veenunivofontinstof	0.0	0.0	0.0	0.010777172045613662	
veggies	0.001856567152681522	0.0	0.0	0.0	
vehicles	0.001856567152681522	0.0	0.0	0.0	
venkatesh	0.0055697014580445665	0.0	0.0	0.0	
venture	0.001856567152681522	0.0	0.0	0.0	
ventures	0.003713134305363044	0.0	0.0	0.0	
verschuren	0.001856567152681522	0.0	0.0	0.0	
vertexpursuit	0.0	0.0	0.0	0.010777172045613662	
vertices	0.0	0.0	0.0	0.010777172045613662	
vesuvius	0.001856567152681522	0.0	0.0	0.0	
viable	0.022278805832178266	0.0	0.0	0.0	
vic	0.0055697014580445665	0.0	0.0	0.0	
vice	0.003713134305363044	0.0	0.0	0.0	
vicecanada	0.001856567152681522	0.0	0.0	0.0	
vicepresident	0.001856567152681522	0.0	0.0	0.0	
viceprovost	0.001856567152681522	0.0	0.0	0.0	
victims	0.0055697014580445665	0.0	0.0	0.0	
victoria	0.014852537221452177	0.0	0.0	0.005388586022806831	
victoriacollapse	0.0	0.0	0.0	0.010777172045613662	
victorian	0.001856567152681522	0.0	0.0	0.0	
video	0.08911522332871306	0.0	0.0	0.0	
videographer	0.007426268610726088	0.0	0.0	0.0	
vietnam	0.0055697014580445665	0.0	0.0	0.0	
view	0.0046414178817038056	0.0	0.0	0.005388586022806831	
views	0.001856567152681522	0.0	0.0	0.0	
village	0.001856567152681522	0.0	0.0	0.0	
viola	0.018565671526815222	0.0	0.0	0.0	
violadesmondaward	0.003713134305363044	0.0	0.0	0.0	
violence	0.04827074596971958	0.0	0.0	0.0	
virginia	0.0046414178817038056	0.0	0.0	0.005388586022806831	
virtual	0.003713134305363044	0.0	0.0	0.0	
virus	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
vision	0.003713134305363044	0.0	0.0	0.0	
visionary	0.001856567152681522	0.0	0.0	0.0	
visit	0.0668364174965348	0.0	0.0	0.010777172045613662	
visiting	0.03527477590094892	0.0	0.0	0.0	
visitng	0.001856567152681522	0.0	0.0	0.0	
visitors	0.001856567152681522	0.0	0.0	0.0	
vivija	0.0	0.0	0.0	0.010777172045613662	
voice	0.001856567152681522	0.0	0.0	0.0	
voices	0.0055697014580445665	0.0	0.0	0.0	
volleyball	0.012995970068770655	0.0	0.0	0.0	
volunteer	0.014852537221452177	0.0	0.0	0.0	
volunteering	0.001856567152681522	0.0	0.0	0.0	
volunteers	0.003713134305363044	0.0	0.0	0.005388586022806831	
vortex	0.0	0.0	0.0	0.010777172045613662	
vote	0.03156164159558588	0.0	0.0	0.0	
voters	0.0055697014580445665	0.0	0.0	0.0	
voting	0.001856567152681522	0.0	0.0	0.0	
vp	0.007426268610726088	0.0	0.0	0.0	
vru	0.0	0.0	0.0	0.010777172045613662	
vw	0.001856567152681522	0.0	0.0	0.0	
vwhui	0.0055697014580445665	0.0	0.0	0.0	
wait	0.0055697014580445665	0.0	0.0	0.0	
wales	0.0	0.0	0.0	0.010777172045613662	
walk	0.014852537221452177	0.0	0.0	0.0	
walking	0.001856567152681522	0.0	0.0	0.0	
walks	0.001856567152681522	0.0	0.0	0.0	
walkways	0.001856567152681522	0.0	0.0	0.0	
walrusmagazine	0.009282835763407611	0.0	0.0	0.0	
walsh	0.003713134305363044	0.0	0.0	0.0	
war	0.0055697014580445665	0.0	0.0	0.0	
warfare	0.001856567152681522	0.0	0.0	0.0	
warning	0.001856567152681522	0.0	0.0	0.0	
wars	0.001856567152681522	0.0	0.0	0.0	
warsaw	0.001856567152681522	0.0	0.0	0.0	
washing	0.007426268610726088	0.0	0.0	0.0	
